compatibility_category,classification_basis,detected_brands,compatibility_brands,source_brands,title,product_brand,source_url,compatibility
cross-brand,structured-db,Acer | Asus | Lenovo | MSI,Acer | Asus | Lenovo | MSI,,Compatible Display NE156QUM-N67 15.6 in 3840x2160 / UHD 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ne156qum-n67-133132498,"Panel part numbers: NE156QUM-N67, NE156QUM-N67 V18.0, NE156QUM-N67 18.0, NE156QUM-N67 V18. Compatible laptop models: Asus ROG Zephyrus M15 GU502LU, Asus ROG Zephyrus Duo 15 GX550LWS, Acer ConceptD 5 (CN515-71), Acer Swift 3 (SF315-52), MSI Creator 15 A10UG/A10UGT (MS-16V3), Lenovo ThinkPad T15p Gen 2 (21A7/21A8), Lenovo ThinkPad P15 Gen 1 (20ST/20SU), Lenovo LOQ 15i 15IRX9 Gen 9 (83DV), Lenovo LOQ 15ARP9 (83JC), MSI GE66 11UH/UG/UE (MS-1543). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo | MSI,Acer | Asus | Lenovo | MSI,,Compatible Display NE156QUM-N6A 15.6 in 3840x2160 / UHD 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ne156qum-n6a-140007629,"Panel part numbers: NE156QUM-N6A, NE156QUM. Compatible laptop models: MSI Prestige 15 A11M (MS-16S6), Lenovo ThinkPad P1 Gen 3 (20TH/20TJ), Lenovo ThinkPad T15 Gen 2 (20W4/20W5), MSI GS66 Stealth 10SF/10SE/10SFS (MS-16V1), Lenovo LOQ Essential Gen 10 (83S0), MSI GS66 10SD/10SGS (MS-16V1), MSI GS65 9SD/9SE/9SF/9SG (MS-16Q4), Acer ConceptD 7 Pro (CN715-72P), Asus ProArt StudioBook Pro 15 W500G5T, Asus ProArt StudioBook Pro 15 W500GV. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo | Medion,Asus | Lenovo | Medion,,Compatible Display NE160QDM-NY1 V8.0 16.0 in 2560x1600 / WUXGA 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ne160qdm-ny1-v8.0-100606310,"Panel part numbers: NE160QDM-NY1 V8.0, NE160QDM-NY1, NE160QDM-NY1 V8.1, NE160QDM-NY1 V8.2, NE160QDM-NY1 V8.4, NE160QDM-NY1 V8.5. Compatible laptop models: Lenovo IdeaPad Gaming 3 16ARH7 (82SC), Asus GU603ZM, Asus N7601ZM, Lenovo Legion Slim 5-16APH8 (82Y9), Lenovo Legion Slim 7-16APH8 (82Y4), Asus GX650RW, Medion Erazer Major X10 (N68630), Asus ROG Zephyrus Duo 16 GX650RX, Asus NR2202RX, Asus ROG Zephyrus Duo 16 GX650RW. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Huawei | Lenovo,Asus | Huawei | Lenovo,,Compatible Display NE160QDM-NY6 16.0 in 2560x1600 / WQXGA 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ne160qdm-ny6-133132500,"Panel part numbers: NE160QDM-NY6, NE160QDM-NY6 V8.0, NE160QDM-NY6 V8.1. Compatible laptop models: Lenovo ThinkBook 16 G6 IRL (21KH), Lenovo IdeaPad Slim 5 16ABR8 (82XG), Huawei Matebook 16, Asus M7600QA, Asus K6602HE, Asus VivoBook Pro 16X N7600ZE, Lenovo IdeaPad 5 Pro-16IHU6 (82L9), Lenovo IdeaPad 5 Pro 16IAH7 (82SK), Lenovo IdeaPad 5 Pro 16ARP8 (83AS), Lenovo IdeaPad 5 Pro 16IRH8 (83AQ). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo | Medion,Asus | Lenovo | Medion,,Compatible Display NE160QDM-NYC V18.0 16.0 in 2560x1600 / WUXGA 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ne160qdm-nyc-v18.0-132960772,"Panel part numbers: NE160QDM-NYC V18.0. Compatible laptop models: Lenovo Legion Pro 5-16IAH7H (82RF), Lenovo Legion S7-16IAH7 (82TF), Asus GX650RS, Medion Erazer Major X10 (N68630), Asus ROG Zephyrus Duo 16 GX650RX, Asus NR2202RX, Asus ROG Zephyrus Duo 16 GX650RW, Asus ROG Zephyrus Duo 16 GX650RM, Asus ROG Zephyrus Duo 16 GX650RS, Asus ROG Zephyrus Duo 16 GX650PI. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | HP,Acer | HP,,Compatible Display NE160WUM-N61 16.0 in 1920x1200 / WUXGA 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ne160wum-n61-148797720,"Panel part numbers: NE160WUM-N61. Compatible laptop models: Acer ConceptD 3 Pro (CN316-73P), Acer TravelMate P2 (TMP216-51-TCO), HP ProBook 465 G11, Acer Swift X 16 (SFX16-52G), Acer ConceptD 3 (CN316-73G), Acer Swift Go 16 (SFG16-71), Acer TravelMate P4 (TMP416-51), Acer TravelMate P4 (TMP416-52). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | HP,Acer | HP,,Compatible Display NE160WUM-N63 16.0 in 1920x1200 / WUXGA 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ne160wum-n63-140606148,"Panel part numbers: NE160WUM-N63. Compatible laptop models: Acer Swift Go 16 (SFG16-72), Acer Swift X 16 (SFX16-52G), Acer ConceptD 3 Pro (CN316-73P), Acer ConceptD 3 (CN316-73G), Acer Swift Go 16 (SFG16-71), Acer TravelMate P4 (TMP416-51), Acer TravelMate P2 (TMP216-51-TCO), Acer TravelMate P4 (TMP416-52), HP ZBook Firefly 16 G11. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo | Medion,Asus | Lenovo | Medion,,Compatible Display NS160QDM-NY2 16.0 in 2560x1600 / WUXGA 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ns160qdm-ny2-132818617,"Panel part numbers: NS160QDM-NY2. Compatible laptop models: Asus ROG Zephyrus Duo 16 GX650RW, Asus ROG Zephyrus M16 GU603ZM, Lenovo Legion Slim 5-16AHP9 Gen 9 (83DH), Medion Erazer Major X10 (N68630), Asus ROG Zephyrus Duo 16 GX650RX, Asus NR2202RX, Asus ROG Zephyrus Duo 16 GX650RM, Asus ROG Zephyrus Duo 16 GX650RS, Asus ROG Zephyrus Duo 16 GX650PI. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Dell | Fujitsu | Lenovo,Acer | Asus | Dell | Fujitsu | Lenovo,,Compatible Display NT140WHM-N14 14.0 in 1366x768 / HD 40-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nt140whm-n14-104126205,"Panel part numbers: NT140WHM-N14. Compatible laptop models: Acer Aspire 4743ZG, Dell Latitude 14 (E6420), Asus F451MA, Lenovo G410S Touch (80CF/80CG), Dell Latitude 14 (E6430) ATG, Fujitsu LifeBook S781, Acer Aspire V3-471, Acer Aspire 4750ZG, Acer Aspire 4755G, Acer Aspire E1-431G. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP,Acer | Asus | HP,,Compatible Display NT140WHM-N14 V4.1 14.0 in 1366x768 / HD 40-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nt140whm-n14-v4.1-61111683,"Panel part numbers: NT140WHM-N14 V4.1. Compatible laptop models: Acer Aspire 4743Z, Asus K43SJ, Asus X451M, Asus P42F, Acer Aspire E1-471, Acer Aspire 4752ZG, Asus A43SJ, Asus F452EA, Asus K45DR, HP ProBook 6450b. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Dell | Lenovo,Acer | Asus | Dell | Lenovo,,Compatible Display NT140WHM-N41 V8.0 14.0 in 1366x768 / HD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nt140whm-n41-v8.0-69808042,"Panel part numbers: NT140WHM-N41 V8.0. Compatible laptop models: Asus P453UA, Acer TravelMate P2 (P248-MG), Acer TravelMate P2 (P248-M), Lenovo ThinkPad L450 (20DS/20DT), Dell Latitude 14 (E7470), Dell Inspiron 14 (5458), Lenovo IdeaPad 100-14IBD (80RK), Acer TravelMate P2 (P249-M), Acer TravelMate P6 (P648-G3-M), Lenovo IdeaPad 500S-14ISK (80Q3). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo | Toshiba,Acer | Asus | Lenovo | Toshiba,,Compatible Display NT140WHM-N41 V8.1 14.0 in 1366x768 / HD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nt140whm-n41-v8.1-53252697,"Panel part numbers: NT140WHM-N41 V8.1. Compatible laptop models: Asus Pro Advanced B451JA, Lenovo IdeaPad 320-14IAP (80XQ/81A2), Acer TravelMate X3 (TMX349-M), Acer TravelMate P6 (P645-M), Acer TravelMate P2 (P2410-M), Acer Aspire 1 (A114-32), Panasonic Toughbook CF-54, Asus Pro P1440FB, Toshiba Satellite L40-B, Toshiba Satellite L40T-B. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Dell | Lenovo,Asus | Dell | Lenovo,,Compatible Display NT140WHM-N44 14.0 in 1366x768 / HD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nt140whm-n44-101650983,"Panel part numbers: NT140WHM-N44, HB140WX1-401, NT140WHM-N43, NT140WHM-N43 V8.0, NT140WHM-N44 V8.0. Compatible laptop models: Asus P452LJ, Asus P453UJ, Lenovo IdeaPad 100-14IBY (80MH/80R7), Dell Latitude 14 (E5470), Lenovo V310-14ISK (80SX/80UF), Asus VivoBook Max X441SA, Asus VivoBook X456UV, Asus VivoBook 14 X442UR, Asus ExpertBook P5 P5440FA, Lenovo ThinkPad E470 (20H1/20H2). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo,Acer | Asus | Lenovo,,Compatible Display NT156FHM N62 V8.0 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nt156fhm-n62-v8.0-73253482,"Panel part numbers: NT156FHM N62 V8.0, 40067742, 24GYY, CP793107-51, CP793107-XX, CP7VM, 6N3YH. Compatible laptop models: Lenovo V15-IKB (81YD), Lenovo IdeaPad Creator 5-15IMH05 (82D4), Asus ROG Zephyrus G GA502DU, Asus VivoBook 15 X509JA, Asus VivoBook 15 D509DA, Acer Extensa 15 (EX215-52), Asus VivoBook 15 X509FA, Lenovo IdeaPad 3-15IGL05 (81WQ), Asus TUF FX571GT, Lenovo ThinkBook 15 G3 ITL (21A5). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Clevo | Fujitsu | Lenovo | Packard Bell,Acer | Asus | Clevo | Fujitsu | Lenovo | Packard Bell,,Compatible Display NT156FHM-N31 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nt156fhm-n31-140789069/nup,"Panel part numbers: NT156FHM-N31, HB156FH1-301, NV156FHM-N43 V8.0, NT156FHM-N41, NV156FHM-N41, NV156FHM-N42, NV156FHM-N43. Compatible laptop models: Acer Aspire V5-573, Packard Bell EasyNote TE69HW, Gigabyte P35W v2, Asus ROG G551JK, Lenovo G50-80 (80E5/80KR/80L0/80L4/80R0), Lenovo B50-80 (80LT/80EW), Fujitsu LifeBook E554, Acer Aspire V 15 Nitro (VN7-591G), Asus X555LF, Clevo N350x. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Lenovo,Acer | Asus | HP | Lenovo,,Compatible Display NT156FHM-N41 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nt156fhm-n41-81241931,"Panel part numbers: NT156FHM-N41, HB156FH1-301, NT156FHM-N31, N156HGE-EA1, N156HGE-EA2, N156HGE-EB1, N156HGE-EBB, NV156FHM-N43. Compatible laptop models: Lenovo V330-15IKB (81AX), Lenovo Legion Y520-15IKBA (80WY), HP ProBook 450 G5, Lenovo ThinkPad Edge E550 (20DF/20DG), Acer TravelMate P2 (P256-MG), HP Envy 15-ae100, Asus R556LB, Asus VivoBook Max R541UA, Asus ROG Strix GL553VE, HP Pavilion 15-ab000. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Lenovo | Sony,Acer | Asus | HP | Lenovo | Sony,,Compatible Display NT156FHM-N41 v8.1 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nt156fhm-n41-v8.1-100194061,"Panel part numbers: NT156FHM-N41 v8.1, NV156FHM-N40. Compatible laptop models: Acer Aspire E1-572, Acer Aspire V5-572, Sony Vaio Fit 15E, Asus X550DP, Lenovo ThinkPad Edge E540, HP Envy 15-k000, Asus Pro Essential PU551LA, Asus N551JK, Asus F555LD, Acer Aspire V3-572G. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Lenovo | Medion,Acer | Asus | HP | Lenovo | Medion,,Compatible Display NT156FHM-N61 V8.0 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nt156fhm-n61-v8.0-69405918,"Panel part numbers: NT156FHM-N61 V8.0, NV156FHM-N48 V8.2. Compatible laptop models: Asus TUF F15 FX506LH, Asus TUF FX505DY, Asus TUF A15 FA506IV, Acer Aspire 3 (A315-54), Medion Akoya P15647 (M15CLN), Lenovo IdeaPad S540-15IML (81NG), Asus PX571GT, Asus VivoBook P3500FA, HP ProBook 455R G6, Lenovo IdeaPad S145-15API (81UT). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Fujitsu | Lenovo | Packard Bell | Samsung | Toshiba,Acer | Fujitsu | Lenovo | Packard Bell | Samsung | Toshiba,,Compatible Display NT156WHM-N10 15.6 in 1366x768 / HD 40-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nt156whm-n10-69607821,"Panel part numbers: NT156WHM-N10, NT156WHM-N10 V8.0. Compatible laptop models: Acer TravelMate 6595, Acer Aspire M3-581TG, Fujitsu LifeBook AH552, Lenovo IdeaPad P585, Samsung NP300V5A, Packard Bell EasyNote TV11CM, Acer Aspire E5-521, Acer Aspire V3-572, Toshiba Satellite L50T-B, Toshiba Satellite L50T-A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Dell,Acer | Asus | Dell,,Compatible Display NT156WHM-N12 15.6 in 1366x768 / HD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nt156whm-n12-18932291,"Panel part numbers: NT156WHM-N12, NT156WHM-N22, NT156WHM-N42, NT156WHM-N32, NT156WHM-N32 V.8. Compatible laptop models: Acer Aspire V5-572, Asus R556LD, Asus X555LD, Asus N551JK, Dell Inspiron 15 (3551), Acer Aspire E5-551, Acer Aspire E5-521G, Asus VivoBook X540LA, Asus R556LF, Acer Aspire V3-532. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Lenovo | Packard Bell | Schenker,Acer | Asus | HP | Lenovo | Packard Bell | Schenker,,Compatible Display NT156WHM-N12 V8.0 15.6 in 1366x768 / HD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nt156whm-n12-v8.0-101994825,"Panel part numbers: NT156WHM-N12 V8.0, NT156WHM-N32 V8.0. Compatible laptop models: Packard Bell EasyNote TE69CX, Acer Aspire E5-511, Acer TravelMate P4 (P455-M), HP ProBook 450 G3, Asus F550LB, Schenker F516 Flex (N350DW), Asus X550ZE, Lenovo B50-70 (80EU), Acer Aspire TimelineU M3-581T, Asus VivoBook Max X541UA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Lenovo | Packard Bell | Schenker,Acer | Asus | HP | Lenovo | Packard Bell | Schenker,,Compatible Display NT156WHM-N42 15.6 in 1366x768 / HD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nt156whm-n42-18932295,"Panel part numbers: NT156WHM-N42, NT156WHM-N22, NT156WHM-N12. Compatible laptop models: Packard Bell EasyNote TE69CX, Acer Aspire E5-511, Acer TravelMate P4 (P455-M), HP ProBook 450 G3, Asus F550LB, Schenker F516 Flex (N350DW), Asus X550ZE, Lenovo B50-70 (80EU), Acer Aspire TimelineU M3-581T, Asus VivoBook Max X541UA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Dell | HP | Lenovo,Acer | Asus | Dell | HP | Lenovo,,Compatible Display NT156WHM-N42 15.6 in 1366x768 / HD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nt156whm-n42-18932296,"Panel part numbers: NT156WHM-N42, NT156WHM-N22, NT156WHM-N12, 40062955. Compatible laptop models: Asus R556LA, Acer Aspire V 15 Nitro (VN7-571), Acer Aspire E5-571G, Lenovo G50-45 (80E3/80J1/80MQ), Acer Aspire E5-511, Dell Inspiron 15 (3551), Asus VivoBook X540LA, HP Pavilion 15-ac000, Asus ROG GL552VX, Asus R556LJ. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Toshiba,Acer | Asus | HP | Toshiba,,Compatible Display NT156WHM-N42 V8.3 15.6 in 1366x768 / HD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nt156whm-n42-v8.3-71149990,"Panel part numbers: NT156WHM-N42 V8.3, NT156WHM-N32, NT156WHM-N45, NT156WHM-N42 V8.0. Compatible laptop models: Acer Aspire V3-572G, HP Envy 15-k000, Acer Aspire E5-551G, Acer Aspire E5-572G, HP ProBook 455 G3, Toshiba Satellite L50-B, Acer Aspire E5-573, Acer Aspire V3-574, Asus X555YI, Asus VivoBook F555UA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Lenovo,Acer | Lenovo,,Compatible Display NT156WHM-N44 V8.0 15.6 in 1366x768 / WXGA 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nt156whm-n44-v8.0-102180654,"Panel part numbers: NT156WHM-N44 V8.0, NT156WHM-N44, NT156WHM-N44 V8.3, NT156WHM-N44 V8.1, NT156WHM-N44 V8.4. Compatible laptop models: Lenovo IdeaPad 330S-15ARR (81FB/81JQ), Lenovo IdeaPad 330S-15AST (81F9), Acer TravelMate P2 (P215-51G), Lenovo IdeaPad S145-15API (81UT), Lenovo IdeaPad 3-15ADA05 (81W1), Lenovo IdeaPad 3-15IIL05 (81WE), Lenovo V15-IGL (82C3), Acer Aspire 3 (A315-57G), Acer Extensa 15 (EX215-52), Acer Aspire 5 (A515-45G). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display NT156WHM-N45 V8.0 15.6 in 1366x768 / HD 30-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nt156whm-n45-v8.0-70022247,"Panel part numbers: NT156WHM-N45 V8.0, N156BGA-EA3 REV.C1. Compatible laptop models: Lenovo IdeaPad 320S-15AST (80YB), Lenovo IdeaPad 720-15IKB (81AG/81C7), Asus VivoBook 15 F505BP, Asus VivoBook 15 X510UR, Lenovo IdeaPad 320S-15ISK (80Y9), Lenovo IdeaPad 320S-15ABR (80YA), Lenovo IdeaPad 320S-15IKB (80X5/81BQ), Asus VivoBook 15 X505BA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Dell | Lenovo | Packard Bell | Samsung,Acer | Dell | Lenovo | Packard Bell | Samsung,,Compatible Display NT156WHM-N50 15.6 in 1366x768 / HD 40-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nt156whm-n50-18932298,"Panel part numbers: NT156WHM-N50. Compatible laptop models: Acer Extensa 5635, Samsung R522, Acer Aspire 5745G, Samsung P530-Pro, Packard Bell EasyNote TJ62, Packard Bell EasyNote TM85, Wortmann Terra Mobile 1585, Lenovo IdeaPad G575, Packard Bell EasyNote TS11SB, Dell Latitude 15 (E5520). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Lenovo,Acer | Asus | HP | Lenovo,,Compatible Display NV133FHM-N42 13.3 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nv133fhm-n42-69783529,"Panel part numbers: NV133FHM-N42, NV133FHM-N42 V8.0. Compatible laptop models: Lenovo IdeaPad 500S-13ISK (80Q2), HP ProBook 430 G5, Acer TravelMate P2 (P236-M), Asus ZenBook UX303LA, Asus ZenBook UX303UA, Asus ZenBook UX303UB, Asus X302UA, Asus R301UA, Asus X302UJ. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo,Acer | Asus | Lenovo,,Compatible Display NV133FHM-N46 V8.2 13.3 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nv133fhm-n46-v8.2-70816375,"Panel part numbers: NV133FHM-N46 V8.2. Compatible laptop models: Asus X302UV, Acer Aspire V3-372, Acer Aspire V3-371, Lenovo ThinkPad 13 (20J2/20J1), Lenovo ThinkPad 13 (20GJ), Lenovo ThinkPad L380 (20M5/20M6), Lenovo ThinkPad 13 (20GK), Lenovo ThinkPad L390 (20NR/20NS), Asus X302UA, Asus R301UA. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Fujitsu | HP | Lenovo,Acer | Fujitsu | HP | Lenovo,,Compatible Display NV133FHM-N6A 13.3 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-nv133fhm-n6a-149223956,"Panel part numbers: NV133FHM-N6A. Compatible laptop models: Lenovo ThinkPad L13 Gen 2 (20VH/20VJ), Acer Swift 3 (SF313-51), HP EliteBook 830 G5, HP ProBook 430 G8, Fujitsu LifeBook U7312, Fujitsu LifeBook U7313, Fujitsu LifeBook E5413, Fujitsu LifeBook E5413A. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
